mins-pm,team,opponent,goals-pm,assists-pm,yellow-cards-pm,red-cards-pm,bonus-pm,current-form,total
90.0,2,2,0.0,0.0,0.5,0.0,0.0,1.5,8
88.0,2,4,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,3.6666666666666665,9
88.5,2,4,0.5,0.0,0.25,0.0,1.25,6.333333333333332,2
88.8,2,4,0.4,0.0,0.2,0.0,1.0,6.333333333333332,2
76.28571428571429,2,4,0.2857142857142857,0.0,0.14285714285714285,0.0,0.7142857142857143,1.3333333333333333,1
78.0,2,2,0.25,0.0,0.25,0.0,0.625,1.0,2
79.33333333333333,2,4,0.2222222222222222,0.0,0.2222222222222222,0.0,0.5555555555555556,1.0,1
73.1,2,3,0.2,0.0,0.2,0.0,0.5,1.3333333333333333,1
74.63636363636364,2,3,0.18181818181818185,0.0,0.2727272727272727,0.0,0.4545454545454545,1.3333333333333333,9
75.91666666666667,2,3,0.25,0.0,0.25,0.0,0.6666666666666666,3.6666666666666665,2
77.0,2,3,0.2307692307692308,0.0,0.2307692307692308,0.0,0.6153846153846154,4.0,2
77.92857142857143,2,3,0.21428571428571427,0.0,0.21428571428571427,0.0,0.5714285714285714,4.333333333333333,1
78.73333333333333,2,2,0.2,0.0,0.26666666666666666,0.0,0.5333333333333333,1.6666666666666667,2
79.4375,2,4,0.1875,0.0,0.25,0.0,0.5,1.6666666666666667,-1
78.52941176470588,2,3,0.17647058823529413,0.0,0.2352941176470588,0.05882352941176471,0.4705882352941176,0.6666666666666666,1
75.0,2,3,0.15789473684210525,0.0,0.2631578947368421,0.05263157894736842,0.42105263157894735,0.0,2
75.75,2,3,0.15,0.0,0.25,0.05,0.4,1.0,2
76.42857142857143,2,4,0.14285714285714285,0.0,0.2380952380952381,0.047619047619047616,0.3809523809523809,1.3333333333333333,2
77.04545454545455,2,4,0.13636363636363635,0.0,0.2272727272727273,0.045454545454545456,0.3636363636363637,2.0,1
74.78260869565217,2,4,0.13043478260869565,0.0,0.21739130434782608,0.043478260869565216,0.3478260869565217,1.6666666666666667,2
74.45833333333333,2,2,0.125,0.0,0.20833333333333331,0.04166666666666666,0.3333333333333333,1.6666666666666667,1
75.08,2,3,0.12,0.0,0.24,0.04,0.32,1.3333333333333333,2
75.65384615384616,2,3,0.1153846153846154,0.0,0.2307692307692308,0.038461538461538464,0.3076923076923077,1.6666666666666667,1
75.51851851851852,2,2,0.1111111111111111,0.0,0.25925925925925924,0.037037037037037035,0.2962962962962963,1.3333333333333333,8
75.71428571428571,2,2,0.14285714285714285,0.0,0.25,0.03571428571428571,0.35714285714285715,3.6666666666666665,12
76.20689655172414,2,3,0.20689655172413796,0.0,0.2413793103448276,0.03448275862068965,0.4137931034482759,7.0,2
76.66666666666667,2,4,0.2,0.0,0.2333333333333333,0.03333333333333333,0.4,7.333333333333332,2
78.36065573770493,2,2,0.19672131147540986,0.0,0.2295081967213115,0.032786885245901634,0.3934426229508197,5.333333333333333,5
80.0,2,4,0.1935483870967742,0.03225806451612903,0.2258064516129032,0.03225806451612903,0.3870967741935484,3.0,2
72.82857142857142,2,3,0.17142857142857146,0.028571428571428567,0.2,0.028571428571428567,0.3428571428571429,0.0,1
71.3611111111111,2,3,0.16666666666666666,0.027777777777777776,0.19444444444444445,0.027777777777777776,0.3333333333333333,0.3333333333333333,1
70.35135135135134,2,3,0.16216216216216214,0.027027027027027032,0.1891891891891892,0.027027027027027032,0.32432432432432434,0.6666666666666666,2
0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,9
81.0,2,3,1.0,0.0,0.0,0.0,3.0,9.0,1
85.5,2,2,0.5,0.0,0.5,0.0,1.5,5.0,12
87.0,2,4,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,2.0,7.333333333333332,2
83.0,2,4,0.5,0.25,0.25,0.0,1.5,5.0,1
75.4,2,4,0.4,0.2,0.2,0.0,1.2,5.0,2
74.16666666666667,2,5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,1.0,1.6666666666666667,2
72.14285714285714,2,4,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.8571428571428571,1.6666666666666667,1
66.625,2,2,0.25,0.125,0.125,0.0,0.75,1.6666666666666667,1
66.8888888888889,2,4,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,1.3333333333333333,5
68.7,2,3,0.3,0.1,0.3,0.0,0.6,2.333333333333333,1
70.63636363636364,2,3,0.2727272727272727,0.09090909090909093,0.3636363636363637,0.0,0.5454545454545454,2.333333333333333,2
72.25,2,3,0.25,0.08333333333333333,0.3333333333333333,0.0,0.5,2.6666666666666665,6
72.61538461538461,2,3,0.2307692307692308,0.15384615384615385,0.3076923076923077,0.0,0.5384615384615384,3.0,1
68.93333333333334,2,2,0.2,0.13333333333333333,0.3333333333333333,0.0,0.4666666666666667,2.333333333333333,1
65.4375,2,4,0.1875,0.125,0.3125,0.0,0.4375,0.6666666666666666,2
66.23529411764707,2,3,0.17647058823529413,0.1176470588235294,0.29411764705882354,0.0,0.4117647058823529,1.0,1
65.05555555555556,2,2,0.16666666666666666,0.1111111111111111,0.2777777777777778,0.0,0.3888888888888889,1.3333333333333333,2
66.36842105263158,2,3,0.15789473684210525,0.10526315789473684,0.2631578947368421,0.0,0.3684210526315789,1.6666666666666667,2
67.15,2,3,0.15,0.1,0.25,0.0,0.35,1.6666666666666667,1
64.85714285714286,2,4,0.14285714285714285,0.09523809523809523,0.2380952380952381,0.0,0.3333333333333333,1.6666666666666667,1
63.36363636363637,2,4,0.13636363636363635,0.09090909090909093,0.2272727272727273,0.0,0.3181818181818182,1.3333333333333333,2
63.43478260869565,2,4,0.13043478260869565,0.08695652173913042,0.21739130434782608,0.0,0.3043478260869565,1.3333333333333333,2
64.08333333333333,2,2,0.125,0.08333333333333333,0.20833333333333331,0.0,0.2916666666666667,1.6666666666666667,1
63.32,2,3,0.12,0.08,0.2,0.0,0.28,1.6666666666666667,1
62.153846153846146,2,3,0.1153846153846154,0.07692307692307693,0.19230769230769232,0.0,0.2692307692307692,1.3333333333333333,1
60.518518518518526,2,2,0.1111111111111111,0.07407407407407407,0.1851851851851852,0.0,0.25925925925925924,1.0,1
58.67857142857143,2,2,0.10714285714285714,0.07142857142857142,0.17857142857142858,0.0,0.25,1.0,1
57.06896551724138,2,3,0.10344827586206896,0.06896551724137931,0.1724137931034483,0.0,0.2413793103448276,1.0,1
55.7,2,4,0.1,0.06666666666666668,0.16666666666666666,0.0,0.2333333333333333,1.0,2
56.354838709677416,2,4,0.0967741935483871,0.06451612903225806,0.16129032258064516,0.0,0.2258064516129032,1.3333333333333333,1
0.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,1
4.285714285714286,2,4,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2
13.75,2,2,0.0,0.0,0.0,0.0,0.0,1.0,2
22.222222222222218,2,4,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,-1
20.30769230769231,2,3,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,7
25.285714285714285,2,3,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,2.333333333333333,5
29.6,2,2,0.06666666666666668,0.06666666666666668,0.0,0.06666666666666668,0.06666666666666668,4.0,2
33.375,2,4,0.0625,0.0625,0.0,0.0625,0.0625,4.666666666666667,8
36.70588235294117,2,3,0.1176470588235294,0.05882352941176471,0.0,0.05882352941176471,0.17647058823529413,5.0,2
39.66666666666666,2,2,0.1111111111111111,0.05555555555555555,0.0,0.05555555555555555,0.16666666666666666,4.0,2
42.31578947368421,2,3,0.10526315789473684,0.05263157894736842,0.0,0.05263157894736842,0.15789473684210525,4.0,2
44.7,2,3,0.1,0.05,0.0,0.05,0.15,2.0,2
46.85714285714285,2,4,0.09523809523809523,0.047619047619047616,0.0,0.047619047619047616,0.14285714285714285,2.0,2
48.81818181818182,2,4,0.09090909090909093,0.045454545454545456,0.0,0.045454545454545456,0.13636363636363635,2.0,2
50.60869565217392,2,4,0.08695652173913042,0.043478260869565216,0.0,0.043478260869565216,0.13043478260869565,2.0,1
49.45833333333334,2,2,0.08333333333333333,0.04166666666666666,0.0,0.04166666666666666,0.125,1.6666666666666667,1
49.28,2,3,0.08,0.04,0.0,0.04,0.12,1.3333333333333333,2
50.846153846153854,2,3,0.07692307692307693,0.038461538461538464,0.0,0.038461538461538464,0.1153846153846154,1.3333333333333333,2
52.2962962962963,2,2,0.07407407407407407,0.037037037037037035,0.0,0.037037037037037035,0.1111111111111111,1.6666666666666667,12
53.64285714285714,2,2,0.10714285714285714,0.07142857142857142,0.0,0.03571428571428571,0.21428571428571427,5.333333333333333,13
54.620689655172406,2,3,0.1724137931034483,0.06896551724137931,0.0,0.03448275862068965,0.3103448275862069,9.0,2
55.26666666666666,2,4,0.16666666666666666,0.06666666666666668,0.0,0.03333333333333333,0.3,9.0,6
57.31147540983606,2,2,0.19672131147540986,0.06557377049180327,0.0,0.032786885245901634,0.29508196721311475,7.0,17
59.29032258064516,2,4,0.2903225806451613,0.06451612903225806,0.0,0.03225806451612903,0.3870967741935484,8.333333333333334,8
58.42424242424242,2,5,0.30303030303030304,0.060606060606060615,0.030303030303030307,0.030303030303030307,0.4545454545454545,10.333333333333334,2
59.352941176470594,2,4,0.29411764705882354,0.05882352941176471,0.029411764705882356,0.029411764705882356,0.4411764705882353,3.333333333333333,13
60.228571428571435,2,3,0.3428571428571429,0.057142857142857134,0.028571428571428567,0.028571428571428567,0.5142857142857142,5.0,2
61.055555555555564,2,3,0.3333333333333333,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.5,5.666666666666668,6
61.83783783783784,2,3,0.35135135135135137,0.054054054054054064,0.027027027027027032,0.027027027027027032,0.4864864864864865,7.0,2
0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,1
7.5,2,2,0.0,0.0,0.0,0.0,0.0,0.5,1
7.0,2,4,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1
4.4,2,4,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1
5.5,2,2,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1
7.222222222222222,2,4,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1
6.0,2,3,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1
0.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,2
81.0,3,3,0.0,0.0,0.0,0.0,0.0,2.0,2
85.5,3,4,0.0,0.0,0.0,0.0,0.0,2.0,2
82.66666666666667,3,3,0.0,0.0,0.0,0.0,0.0,2.0,0
41.285714285714285,3,3,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,2
46.375,3,4,0.0,0.0,0.125,0.0,0.0,0.6666666666666666,7
51.22222222222222,3,4,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,3.0,2
55.1,3,2,0.1,0.0,0.1,0.0,0.1,3.6666666666666665,1
58.27272727272727,3,3,0.09090909090909093,0.0,0.18181818181818185,0.0,0.09090909090909093,3.333333333333333,12
60.5,3,2,0.25,0.0,0.25,0.0,0.3333333333333333,5.0,9
62.769230769230774,3,3,0.3076923076923077,0.0,0.2307692307692308,0.0,0.5384615384615384,7.333333333333332,5
64.71428571428571,3,2,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.0,0.5,8.666666666666666,2
66.4,3,3,0.26666666666666666,0.06666666666666668,0.2,0.0,0.4666666666666667,5.333333333333333,5
67.875,3,4,0.25,0.125,0.1875,0.0,0.4375,4.0,2
69.17647058823529,3,4,0.2352941176470588,0.1176470588235294,0.17647058823529413,0.0,0.4117647058823529,3.0,2
70.33333333333333,3,5,0.2222222222222222,0.1111111111111111,0.16666666666666666,0.0,0.3888888888888889,3.0,5
71.36842105263158,3,3,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.0,0.3684210526315789,3.0,5
72.3,3,2,0.25,0.15,0.2,0.0,0.35,4.0,9
73.14285714285714,3,3,0.2857142857142857,0.14285714285714285,0.19047619047619047,0.0,0.4761904761904762,6.333333333333332,7
73.9090909090909,3,2,0.3181818181818182,0.13636363636363635,0.18181818181818185,0.0,0.5,7.0,2
73.30434782608695,3,2,0.3043478260869565,0.13043478260869565,0.17391304347826084,0.0,0.4782608695652174,6.0,11
74.0,3,4,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.5416666666666666,6.666666666666668,7
74.64,3,4,0.36,0.16,0.16,0.0,0.56,6.666666666666668,2
75.23076923076924,3,3,0.3461538461538461,0.15384615384615385,0.15384615384615385,0.0,0.5384615384615384,6.666666666666668,2
75.77777777777777,3,4,0.3333333333333333,0.14814814814814814,0.14814814814814814,0.0,0.5185185185185185,3.6666666666666665,2
76.25,3,5,0.32142857142857145,0.14285714285714285,0.14285714285714285,0.0,0.5,2.0,2
76.72413793103449,3,3,0.3103448275862069,0.13793103448275862,0.13793103448275862,0.0,0.4827586206896552,2.0,2
77.06666666666666,3,4,0.3,0.13333333333333333,0.13333333333333333,0.0,0.4666666666666667,2.0,2
77.48387096774194,3,4,0.2903225806451613,0.12903225806451613,0.12903225806451613,0.0,0.4516129032258064,2.0,2
77.875,3,4,0.28125,0.125,0.125,0.0,0.4375,2.0,2
78.24242424242425,3,3,0.2727272727272727,0.12121212121212123,0.12121212121212123,0.0,0.42424242424242425,2.0,1
78.58823529411767,3,3,0.2647058823529412,0.1176470588235294,0.14705882352941174,0.0,0.4117647058823529,1.6666666666666667,2
78.91428571428571,3,2,0.2571428571428571,0.11428571428571427,0.14285714285714285,0.0,0.4,1.6666666666666667,8
79.1388888888889,3,3,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.0,0.4722222222222222,3.6666666666666665,2
79.43243243243244,3,2,0.2702702702702703,0.10810810810810813,0.16216216216216214,0.0,0.4594594594594595,4.0,9
0.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,1
0.55,3,2,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1
1.380952380952381,3,3,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1
2.136363636363636,3,2,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1
2.583333333333333,3,4,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1
2.68,3,4,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1
3.0384615384615383,3,3,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1
3.5185185185185186,3,4,0.0,0.0,0.0,0.0,0.0,1.0,1
4.285714285714286,3,5,0.0,0.0,0.0,0.0,0.0,1.0,2
7.103448275862068,3,3,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2
9.3,3,4,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,2
11.419354838709678,3,4,0.0,0.0,0.0,0.0,0.0,2.0,2
13.875,3,4,0.0,0.0,0.0,0.0,0.0,2.0,1
13.944444444444445,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1
13.783783783783786,3,2,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1
0.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,1
21.0,3,3,0.0,0.0,0.0,0.0,0.0,1.0,1
15.0,3,4,0.0,0.0,0.0,0.0,0.0,1.0,1
10.75,3,2,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1
14.2,3,2,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1
19.33333333333333,3,3,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2
29.42857142857143,3,3,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1
29.0,3,4,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0
25.8,3,2,0.0,0.0,0.1,0.0,0.0,0.3333333333333333,8
30.181818181818183,3,3,0.09090909090909093,0.0,0.09090909090909093,0.0,0.18181818181818185,2.6666666666666665,2
35.166666666666664,3,2,0.08333333333333333,0.0,0.08333333333333333,0.0,0.16666666666666666,3.333333333333333,1
37.384615384615394,3,3,0.07692307692307693,0.0,0.15384615384615385,0.0,0.15384615384615385,3.6666666666666665,2
40.714285714285715,3,2,0.07142857142857142,0.0,0.14285714285714285,0.0,0.14285714285714285,1.6666666666666667,1
43.86666666666667,3,3,0.06666666666666668,0.0,0.2,0.0,0.13333333333333333,1.3333333333333333,8
46.75,3,4,0.125,0.0,0.1875,0.0,0.25,3.6666666666666665,7
49.17647058823529,3,4,0.17647058823529413,0.0,0.17647058823529413,0.0,0.29411764705882354,5.333333333333333,2
50.83333333333334,3,5,0.16666666666666666,0.0,0.16666666666666666,0.0,0.2777777777777778,5.666666666666668,8
52.89473684210525,3,3,0.21052631578947367,0.0,0.15789473684210525,0.0,0.3684210526315789,5.666666666666668,2
54.75,3,2,0.2,0.0,0.15,0.0,0.35,4.0,4
55.57142857142857,3,3,0.19047619047619047,0.047619047619047616,0.19047619047619047,0.0,0.3333333333333333,4.666666666666667,2
56.31818181818182,3,2,0.18181818181818185,0.045454545454545456,0.18181818181818185,0.0,0.3181818181818182,2.6666666666666665,2
57.1304347826087,3,2,0.17391304347826084,0.043478260869565216,0.17391304347826084,0.0,0.3043478260869565,2.6666666666666665,7
58.5,3,4,0.20833333333333331,0.04166666666666666,0.16666666666666666,0.0,0.3333333333333333,3.6666666666666665,2
59.76,3,4,0.2,0.04,0.16,0.0,0.32,3.6666666666666665,2
60.92307692307693,3,3,0.19230769230769232,0.038461538461538464,0.15384615384615385,0.0,0.3076923076923077,3.6666666666666665,2
61.96296296296296,3,4,0.1851851851851852,0.037037037037037035,0.14814814814814814,0.0,0.2962962962962963,2.0,2
62.07142857142857,3,5,0.17857142857142858,0.03571428571428571,0.14285714285714285,0.0,0.2857142857142857,2.0,2
63.03448275862069,3,3,0.1724137931034483,0.03448275862068965,0.13793103448275862,0.0,0.27586206896551724,2.0,2
63.63333333333333,3,4,0.16666666666666666,0.03333333333333333,0.13333333333333333,0.0,0.26666666666666666,2.0,2
64.48387096774194,3,4,0.16129032258064516,0.03225806451612903,0.12903225806451613,0.0,0.25806451612903225,2.0,2
65.28125,3,4,0.15625,0.03125,0.125,0.0,0.25,2.0,-2
62.79411764705882,3,3,0.14705882352941174,0.029411764705882356,0.1176470588235294,0.029411764705882356,0.2352941176470588,0.0,2
63.228571428571435,3,2,0.14285714285714285,0.028571428571428567,0.11428571428571427,0.028571428571428567,0.22857142857142854,0.0,2
63.97222222222222,3,3,0.1388888888888889,0.027777777777777776,0.1111111111111111,0.027777777777777776,0.2222222222222222,1.3333333333333333,2
64.45945945945945,3,2,0.13513513513513514,0.027027027027027032,0.10810810810810813,0.027027027027027032,0.21621621621621626,2.0,4
0.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0
9.0,3,3,0.0,0.0,1.0,0.0,0.0,0.0,1
3.333333333333333,3,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0
14.75,3,2,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,2
24.2,3,2,0.0,0.0,0.4,0.0,0.0,0.6666666666666666,1
24.0,3,3,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,1
24.0,3,3,0.0,0.0,0.2857142857142857,0.0,0.0,1.3333333333333333,1
22.0,3,4,0.0,0.0,0.25,0.0,0.0,1.0,1
20.33333333333333,3,4,0.0,0.0,0.2222222222222222,0.0,0.0,1.0,2
17.928571428571427,3,2,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1
12.047619047619047,3,3,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,1
8.758620689655173,3,3,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,1
7.787878787878787,3,3,0.0,0.0,0.060606060606060615,0.0,0.0,0.0,1
8.147058823529411,3,3,0.0,0.0,0.05882352941176471,0.0,0.0,0.3333333333333333,1
0.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,2
90.0,4,4,0.0,0.0,0.0,0.0,0.0,2.0,5
82.5,4,4,0.0,0.5,0.0,0.0,0.0,3.5,2
84.33333333333333,4,2,0.0,0.3333333333333333,0.0,0.0,0.0,3.0,6
80.0,4,3,0.25,0.25,0.0,0.0,0.0,4.333333333333333,8
82.0,4,4,0.4,0.2,0.0,0.0,0.4,5.333333333333333,2
83.33333333333333,4,4,0.3333333333333333,0.16666666666666666,0.0,0.0,0.3333333333333333,5.333333333333333,2
84.28571428571429,4,2,0.2857142857142857,0.14285714285714285,0.0,0.0,0.2857142857142857,4.0,6
85.0,4,3,0.375,0.125,0.0,0.0,0.25,3.333333333333333,6
82.66666666666667,4,3,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,4.666666666666667,1
76.7,4,2,0.4,0.1,0.1,0.0,0.3,4.333333333333333,2
77.9090909090909,4,3,0.3636363636363637,0.09090909090909093,0.09090909090909093,0.0,0.2727272727272727,3.0,7
78.91666666666667,4,4,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.0,0.3333333333333333,3.333333333333333,2
79.76923076923076,4,2,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.0,0.3076923076923077,3.6666666666666665,9
80.5,4,5,0.42857142857142855,0.07142857142857142,0.07142857142857142,0.0,0.5,6.0,2
81.13333333333334,4,2,0.4,0.06666666666666668,0.06666666666666668,0.0,0.4666666666666667,4.333333333333333,5
80.8125,4,3,0.375,0.125,0.0625,0.0,0.4375,5.333333333333333,0
81.3529411764706,4,3,0.35294117647058826,0.1176470588235294,0.05882352941176471,0.0,0.4117647058823529,2.333333333333333,2
81.83333333333333,4,3,0.3333333333333333,0.1111111111111111,0.05555555555555555,0.0,0.3888888888888889,2.333333333333333,1
78.52631578947368,4,2,0.3157894736842105,0.10526315789473684,0.05263157894736842,0.0,0.3684210526315789,1.0,1
76.85,4,5,0.3,0.1,0.05,0.0,0.35,1.3333333333333333,2
77.47619047619048,4,2,0.2857142857142857,0.09523809523809523,0.047619047619047616,0.0,0.3333333333333333,1.3333333333333333,2
78.04545454545455,4,3,0.2727272727272727,0.09090909090909093,0.045454545454545456,0.0,0.3181818181818182,1.6666666666666667,7
78.56521739130434,4,4,0.3043478260869565,0.08695652173913042,0.043478260869565216,0.0,0.3478260869565217,3.6666666666666665,2
79.04166666666667,4,4,0.2916666666666667,0.08333333333333333,0.04166666666666666,0.0,0.3333333333333333,3.6666666666666665,2
